text,label
an item in my delivery is fucking damaged how do i report ti,damaged_delivery
one of the items i got was crushed how can i repotr it,damaged_delivery
a shipped product is fuckinmg crushed can ya report it,damaged_delivery
some delivered products are fucking damaged help me reporting them,damaged_delivery
a product is damaged i need assistance repotring it,damaged_delivery
my delivery has a damaged item how can i  report it,damaged_delivery
the prducts i got were broken,damaged_delivery
a product in my delivery is crushed could you help me too report it,damaged_delivery
my delivery is brokn would it be possible to report it,damaged_delivery
can ya hep me to report a fucking damaged item,damaged_delivery
i need to report a fucking crushed product could you help me,damaged_delivery
some shipped productsare damaged help me reporting them,damaged_delivery
were can i report a fucking damaged item,damaged_delivery
one of the packages in my delivery is damaged report it,damaged_delivery
id like to report fucking crushed items cpuld you help me,damaged_delivery
one of the items i purchased was fucking crushed  will you help me report it,damaged_delivery
my delivery packge is damaged can i report it,damaged_delivery
the fucking package i ordered was damaged could you help me to report it,damaged_delivery
i have to report a fucking damaged item help me,damaged_delivery
my order i fucking crushed can you help me reporting it,damaged_delivery
one of the products i bought was broken in shipping help me reporting it,damaged_delivery
some products are broken could ya report them,damaged_delivery
one of the products i purchased was crushed in shipping how could i report it,damaged_delivery
the package i purchased was broken can ureport it,damaged_delivery
a product in my delivery is daaged i want to report it,damaged_delivery
i got to report a fucking broken item can uhelo me,damaged_delivery
some shipped items are fucking crushed can you report them,damaged_delivery
an item is damaged id like to report it,damaged_delivery
some shipped products are fucking damaged,damaged_delivery
one of the products i ordered was fucking damaged in shipping how can i report it,damaged_delivery
my roder package is fucking broken i need assistance reporting it,damaged_delivery
one of the items i received was damaged how do i report it,damaged_delivery
one of the items i receivedwas crushed help me to report it,damaged_delivery
one of the products i bought was broken id  like to report it,damaged_delivery
